Date,Open,High,Low,Close,Volume,Adj Close
2014-08-25,191.389999,194.130005,190.660004,192.300003,2300400,186.688034
2014-08-18,188.100006,192.070007,187.759995,190.410004,2214900,184.853195
2014-08-11,187.809998,188.880005,186.279999,187.380005,2185400,181.911621
2014-08-04,189.350006,189.949997,183.580002,186.630005,2954100,181.183502
2014-07-28,194.300003,196.399994,188.860001,189.149994,3967700,182.550354
2014-07-21,191.300003,195.899994,189.25,194.399994,3916100,187.617172
2014-07-14,188.550003,195.949997,188.210007,192.50,6843400,185.783463
2014-07-07,187.610001,188.899994,186.210007,188.00,2996700,181.440475
2014-06-30,181.330002,188.990005,180.259995,188.529999,4595500,181.951981
2014-06-23,181.919998,183.00,179.270004,181.710007,3540700,175.369949
2014-06-16,182.399994,184.470001,181.240005,181.550003,4837300,175.21553
2014-06-09,186.220001,187.639999,180.910004,182.559998,3628700,176.190277
2014-06-02,184.759995,187.649994,183.919998,186.369995,2848600,179.86734
2014-05-27,184.800003,185.649994,182.330002,184.360001,3973900,177.92749
2014-05-19,186.610001,187.160004,184.699997,185.940002,2813200,179.452362
2014-05-12,191.119995,193.029999,185.929993,187.059998,3881400,180.533279
2014-05-05,191.050003,191.490005,186.929993,190.080002,2785000,183.447906
2014-04-28,191.139999,196.860001,190.580002,191.440002,4239000,183.690964
2014-04-21,189.800003,193.00,189.110001,189.630005,4462500,181.954224
2014-04-14,196.240005,198.710007,187.009995,190.009995,7641300,182.318832
2014-04-07,191.720001,199.210007,191.570007,195.190002,6119700,187.289169
2014-03-31,191.639999,195.130005,191.279999,191.770004,5807300,184.007614
2014-03-24,187.429993,195.630005,187.369995,190.449997,7093000,182.741028
2014-03-17,182.660004,188.699997,182.660004,186.669998,6164200,179.114044
2014-03-10,187.550003,188.449997,182.210007,182.210007,4811400,174.834579
2014-03-03,183.330002,188.919998,182.820007,187.679993,4020600,180.083145
2014-02-24,182.820007,186.119995,182.820007,185.169998,4146800,177.674759
2014-02-18,183.179993,185.710007,182.320007,182.789993,4943500,175.391083
2014-02-10,176.970001,184.429993,176.25,183.690002,4262500,176.254669
2014-02-03,176.020004,177.559998,172.190002,177.25,5046800,170.075333
2014-01-27,179.610001,179.649994,175.339996,176.679993,5111900,168.604095
2014-01-21,190.229996,190.389999,179.639999,179.639999,9684200,171.428802
2014-01-13,186.259995,190.809998,183.860001,190.089996,5527000,181.401138
2014-01-06,187.149994,190.350006,185.300003,187.259995,4589500,178.700485
2013-12-30,185.320007,187.789993,184.669998,186.639999,3812000,178.108841
2013-12-23,181.050003,186.50,180.610001,185.080002,3100200,176.620148
2013-12-16,173.220001,182.00,172.729996,180.020004,6453400,171.791428
2013-12-09,177.990005,178.149994,172.729996,172.800003,4374100,164.901459
2013-12-02,179.460007,179.589996,175.160004,177.669998,4963200,169.548843
2013-11-25,180.25,180.759995,177.309998,179.679993,5096200,171.466965
2013-11-18,183.520004,186.240005,179.919998,181.300003,5127400,173.012924
2013-11-11,180.190002,184.050003,179.660004,183.190002,5136500,174.816528
2013-11-04,179.899994,181.389999,177.350006,179.990005,5127000,171.762802
2013-10-28,177.039993,182.320007,176.199997,179.229996,5170700,170.123917
2013-10-21,174.419998,179.100006,172.630005,176.850006,5972300,167.864853
2013-10-14,185.410004,186.990005,172.570007,173.779999,9132600,164.950821
2013-10-07,181.850006,186.229996,178.710007,186.160004,4171900,176.701843
2013-09-30,185.559998,186.740005,183.00,184.100006,3270300,174.746506
2013-09-23,190.059998,192.410004,186.449997,186.919998,3015900,177.423218
2013-09-16,193.699997,194.889999,190.020004,190.020004,4475800,180.365723
2013-09-09,183.679993,193.100006,183.309998,192.169998,3638900,182.406479
2013-09-03,183.630005,185.00,182.309998,183.029999,2964000,173.730865
2013-08-26,185.270004,187.00,181.100006,182.270004,3010400,173.009476
2013-08-19,185.300003,186.570007,183.169998,185.419998,2912900,175.999435
2013-08-12,186.970001,189.990005,185.339996,185.339996,3316100,175.923492
2013-08-05,195.160004,195.880005,186.789993,187.820007,4025600,178.277496
2013-07-29,196.830002,197.830002,193.220001,195.160004,3067700,184.323166
2013-07-22,193.399994,197.830002,193.279999,197.350006,2943800,186.391556
2013-07-15,192.419998,200.940002,191.679993,193.539993,6335800,182.793106
2013-07-08,195.600006,195.779999,190.779999,192.070007,4143100,181.404739
2013-07-01,192.149994,195.160004,190.259995,194.929993,3094500,184.105927
2013-06-24,193.990005,196.899994,188.410004,191.110001,5018500,180.498047
2013-06-17,203.440002,206.089996,193.539993,195.460007,4554600,184.606506
2013-06-10,206.970001,206.979996,200.339996,202.199997,2916100,190.972244
2013-06-03,208.25,210.050003,201.470001,206.350006,3553700,194.8918
2013-05-28,207.440002,211.979996,206.039993,208.020004,4199900,196.46907
2013-05-20,208.020004,210.149994,204.419998,205.720001,4051800,194.296783
2013-05-13,204.179993,209.50,202.039993,208.440002,4317400,196.865753
2013-05-06,203.789993,205.00,201.520004,204.470001,3740100,193.116196
2013-04-29,194.779999,205.320007,194.649994,204.509995,5361800,192.252838
2013-04-22,191.149994,195.169998,187.679993,194.309998,5595300,182.664169
2013-04-15,210.440002,212.00,189.759995,190.00,7139200,178.612488
2013-04-08,209.070007,213.089996,207.330002,211.380005,3054700,198.711105
2013-04-01,212.800003,214.889999,206.339996,209.410004,3249500,196.859177
2013-03-25,212.539993,213.440002,209.740005,213.300003,3129000,200.516022
2013-03-18,212.899994,215.820007,210.110001,212.080002,3617100,199.369141
2013-03-11,210.039993,215.899994,209.039993,214.919998,4686600,202.038925
2013-03-04,202.589996,210.740005,202.550003,210.380005,3736100,197.771042
2013-02-25,201.669998,203.119995,197.509995,202.910004,3883800,190.748749
2013-02-19,200.600006,201.889999,198.110001,201.089996,3436100,189.037811
2013-02-11,200.979996,201.949997,199.020004,200.979996,2899600,188.934402
2013-02-04,204.190002,205.020004,198.679993,201.679993,3283900,189.592453
2013-01-28,204.850006,206.220001,202.960007,205.179993,3180200,192.074219
2013-01-22,194.360001,208.580002,194.009995,204.970001,6877200,191.87764
2013-01-14,192.820007,195.00,190.389999,194.470001,3949600,182.048325
2013-01-07,193.399994,195.00,191.279999,194.449997,3317900,182.029587
2012-12-31,189.229996,196.350006,188.839996,193.990005,3985900,181.598984
2012-12-24,193.050003,193.830002,189.830002,189.830002,2977900,177.704697
2012-12-17,191.759995,196.449997,191.570007,193.419998,4919700,181.065384
2012-12-10,192.169998,194.800003,191.259995,191.759995,3854900,179.511414
2012-12-03,190.759995,192.199997,186.940002,191.949997,3770000,179.689285
2012-11-26,192.449997,193.369995,189.270004,190.070007,4223800,177.929367
2012-11-19,188.619995,193.490005,188.25,193.490005,3956500,181.13092
2012-11-12,190.029999,190.880005,184.779999,186.940002,3790200,174.999298
2012-11-05,192.360001,196.75,188.880005,189.639999,3595400,177.526825
2012-10-31,194.800003,198.00,193.289993,193.429993,4690400,180.285721
2012-10-22,193.710007,194.679993,190.559998,193.270004,3964800,180.136597
2012-10-15,208.880005,211.00,193.179993,193.360001,7456600,180.22049
2012-10-08,210.020004,210.740005,205.050003,207.800003,3041900,193.67923
2012-10-01,208.009995,211.789993,207.940002,210.589996,3557200,196.279633
2012-09-24,205.020004,208.320007,203.899994,207.449997,3592400,193.353012
2012-09-17,205.550003,207.990005,205.300003,205.979996,4973400,191.98291
2012-09-10,199.389999,207.649994,198.729996,206.809998,3867800,192.7565
2012-09-04,196.610001,199.50,193.25,199.50,3793000,185.943253
2012-08-27,197.960007,198.300003,193.179993,194.850006,2622700,181.609238
2012-08-20,200.690002,201.130005,194.199997,197.770004,2828000,184.330811
2012-08-13,198.880005,202.00,197.720001,201.220001,2474700,187.546371
2012-08-06,198.759995,200.880005,197.240005,199.289993,2475200,185.747513
2012-07-30,196.320007,198.949997,193.020004,198.520004,2988800,184.243195
2012-07-23,189.779999,197.410004,188.199997,196.389999,3759100,182.266373
2012-07-16,185.580002,196.850006,183.199997,192.449997,6301500,178.609726
2012-07-09,190.759995,191.139999,181.850006,186.009995,4599700,172.632858
2012-07-02,196.360001,197.199997,189.740005,191.410004,2980100,177.644516
2012-06-25,192.479996,195.809998,188.899994,195.580002,3727400,181.514633
2012-06-18,197.570007,199.990005,193.190002,193.699997,4638800,179.769821
2012-06-11,196.600006,199.270004,192.139999,199.100006,3903700,184.781479
2012-06-04,188.339996,195.830002,187.00,195.139999,3600500,181.106262
2012-05-29,195.220001,198.080002,188.600006,189.080002,5428700,175.482086
2012-05-21,195.979996,198.259995,193.199997,194.300003,3594000,180.326675
2012-05-14,199.919998,201.470001,195.160004,195.880005,4476200,181.79306
2012-05-07,203.960007,204.770004,199.059998,201.169998,3443800,186.702606
2012-04-30,206.710007,208.929993,204.399994,204.990005,2939900,189.454224
2012-04-23,197.889999,208.169998,196.789993,206.809998,4009600,191.136292
2012-04-16,204.740005,207.639999,197.520004,199.600006,6113300,184.472733
2012-04-09,204.399994,206.169998,202.169998,202.800003,3504500,187.430206
2012-04-02,208.960007,210.690002,204.460007,205.470001,3923100,189.897842
2012-03-26,206.449997,209.119995,206.020004,208.649994,3201400,192.836838
2012-03-19,205.710007,206.529999,203.699997,205.479996,3426400,189.907089
2012-03-12,200.929993,207.520004,200.229996,206.009995,5169200,190.396912
2012-03-05,198.360001,201.190002,196.809998,200.619995,4364700,185.415421
2012-02-27,196.779999,199.169998,196.100006,198.809998,3866100,183.742599
2012-02-21,193.729996,199.229996,192.460007,197.759995,4488800,182.772171
2012-02-13,193.309998,193.860001,190.830002,193.419998,3429900,178.761093
2012-02-06,192.479996,194.460007,191.279999,192.419998,3628800,177.836884
2012-01-30,189.389999,194.809998,188.220001,193.639999,4540700,178.270218
2012-01-23,187.910004,192.789993,187.669998,190.460007,4564400,175.342621
2012-01-17,180.360001,188.970001,179.320007,188.520004,8005200,173.55661
2012-01-09,182.199997,183.720001,177.350006,179.160004,5326600,164.939529
2012-01-03,186.729996,188.710007,182.309998,182.539993,4838200,168.051239
2011-12-27,184.970001,186.479996,183.339996,183.880005,3029900,169.284897
2011-12-19,184.509995,187.330002,179.039993,184.75,5433300,170.085831
2011-12-12,193.639999,194.300003,181.910004,183.570007,6037200,168.999512
2011-12-05,191.179993,194.899994,190.320007,194.559998,4828500,179.117188
2011-11-28,182.710007,191.330002,180.669998,189.660004,5168700,174.606125
2011-11-21,183.369995,183.960007,177.059998,177.059998,4089300,163.00621
2011-11-14,189.169998,189.970001,183.389999,185.240005,5104400,170.536957
2011-11-07,186.220001,187.880005,181.160004,187.380005,4180600,172.507095
2011-10-31,185.589996,187.779999,180.740005,186.380005,4583700,170.89946
2011-10-24,181.509995,188.070007,179.029999,187.449997,5743800,171.880585
2011-10-17,189.710007,190.160004,176.169998,181.630005,9359200,166.543991
2011-10-10,183.00,190.529999,182.899994,190.529999,5244100,174.704758
2011-10-03,174.360001,183.720001,168.880005,182.389999,7623500,167.24086
2011-09-26,170.960007,180.910004,169.860001,174.869995,7373600,160.345459
2011-09-19,169.50,177.669998,165.759995,169.339996,6358100,155.27478
2011-09-12,160.039993,172.990005,158.759995,172.990005,6692800,158.621628
2011-09-06,163.059998,169.580002,160.809998,161.369995,6332200,147.966766
2011-08-29,170.580002,173.720001,166.00,166.979996,5257600,153.110809
2011-08-22,161.350006,169.330002,157.619995,169.139999,6757800,155.0914
2011-08-15,171.320007,174.00,157.130005,157.539993,9502300,144.45488
2011-08-08,168.830002,172.610001,161.850006,168.199997,11335700,154.229477
2011-08-01,182.600006,183.690002,166.520004,172.979996,8245800,157.924744
2011-07-25,183.889999,184.960007,179.729996,181.850006,5258800,166.022751
2011-07-18,174.729996,185.630005,173.580002,185.179993,7500100,169.062912
2011-07-11,174.899994,176.320007,173.839996,175.539993,4767600,160.261932
2011-07-05,173.520004,177.770004,173.520004,176.490005,5194400,161.129257
2011-06-27,165.740005,174.649994,165.210007,174.539993,4680100,159.348969
2011-06-20,163.699997,166.809998,163.589996,165.070007,4595600,150.703201
2011-06-13,164.440002,165.100006,161.520004,164.440002,5877100,150.128021
2011-06-06,164.759995,165.960007,162.869995,163.179993,4128100,148.977676
2011-05-31,168.440002,169.889999,164.130005,165.050003,5835600,150.684937
2011-05-23,168.580002,168.690002,165.899994,167.50,4543700,152.921692
2011-05-16,169.809998,171.410004,166.529999,170.160004,5199500,155.350189
2011-05-09,168.389999,172.770004,167.820007,169.919998,4699700,155.131073
2011-05-02,172.110001,173.539993,167.50,168.889999,5893100,154.19072
2011-04-25,167.649994,173.00,167.229996,170.580002,5371700,155.040283
2011-04-18,164.639999,168.449997,162.190002,168.279999,7439500,152.949814
2011-04-11,163.440002,166.339996,162.300003,166.210007,4433600,151.068405
2011-04-04,164.419998,164.75,163.160004,164.050003,3520500,149.105164
2011-03-28,161.539993,164.419998,161.119995,164.270004,3813200,149.30513
2011-03-21,157.639999,162.740005,157.070007,162.179993,5074300,147.405518
2011-03-14,161.160004,161.979996,151.710007,155.889999,8359600,141.688538
2011-03-07,161.600006,167.720001,158.850006,162.429993,6219100,147.632736
2011-02-28,162.360001,164.309998,159.410004,161.830002,4307400,147.087402
2011-02-22,163.570007,164.259995,159.029999,162.279999,5358300,147.496414
2011-02-14,164.179993,164.839996,162.520004,164.839996,3718000,149.823196
2011-02-07,164.080002,166.25,163.179993,163.850006,5219400,148.923386
2011-01-31,159.179993,164.199997,158.679993,164.00,5074200,148.471878
2011-01-24,155.419998,164.350006,155.330002,159.210007,6500500,144.135406
2011-01-18,149.820007,156.779999,149.380005,155.50,8941700,140.776688
2011-01-10,147.580002,150.00,146.75,150.00,3975700,135.79744
2011-01-03,147.210007,148.860001,146.639999,147.929993,4697200,133.923431
2010-12-27,145.119995,147.50,145.00,146.759995,2936800,132.864212
2010-12-20,145.389999,146.399994,144.330002,145.889999,3396300,132.076599
2010-12-13,145.139999,146.009995,144.149994,145.00,5638900,131.270859
2010-12-06,144.539993,146.300003,143.520004,144.820007,4204100,131.10791
2010-11-29,143.529999,145.850006,141.279999,145.380005,5724500,131.614883
2010-11-22,144.00,146.440002,142.330002,143.899994,3814100,130.275009
2010-11-15,143.889999,145.350006,141.179993,145.050003,4841500,131.316132
2010-11-08,145.350006,147.529999,143.350006,143.740005,4963200,130.130173
2010-11-01,143.639999,146.929993,142.320007,146.919998,5420200,132.420624
2010-10-25,140.419998,144.00,138.529999,143.600006,6516600,129.428268
2010-10-18,140.899994,143.029999,136.699997,139.669998,8350700,125.886108
2010-10-11,138.789993,142.100006,138.270004,141.059998,6259800,127.138931
2010-10-04,135.229996,139.089996,134.389999,138.850006,5205400,125.147041
2010-09-27,133.509995,136.279999,133.509995,135.639999,6166900,122.25383
2010-09-20,130.240005,134.149994,130.110001,134.110001,5671400,120.874825
2010-09-13,128.630005,130.600006,128.429993,130.190002,5993300,117.34169
2010-09-07,126.989998,128.289993,125.389999,127.989998,4171500,115.358795
2010-08-30,125.080002,127.599998,122.279999,127.580002,5019500,114.989265
2010-08-23,127.57,128.029999,122.419998,124.730003,5770300,112.420532
2010-08-16,127.470001,130.199997,126.959999,127.50,4967800,114.91716
2010-08-09,130.789993,132.490005,127.330002,127.870003,5544200,115.250648
2010-08-02,129.25,131.979996,128.759995,130.139999,5350700,117.296616
2010-07-26,128.179993,129.50,127.040001,128.399994,5817400,115.157722
2010-07-19,128.669998,130.380005,122.93,128.380005,9065700,115.139793
2010-07-12,127.370003,131.600006,127.160004,128.029999,6138300,114.825882
2010-07-06,123.580002,128.199997,122.169998,127.959999,5694000,114.763107
2010-06-28,127.650002,129.470001,120.610001,121.860001,7985100,109.292221
2010-06-21,131.419998,131.940002,127.120003,127.120003,7145900,114.009743
2010-06-14,128.50,131.25,128.339996,130.149994,6991700,116.727242
2010-06-07,125.57,128.800003,122.82,128.449997,7289200,115.202568
2010-06-01,124.690002,128.220001,124.199997,125.279999,7788800,112.359505
2010-05-24,125.260002,126.389999,121.470001,125.260002,8118800,112.341568
2010-05-17,130.679993,131.990005,121.400002,125.419998,10547700,112.485062
2010-05-10,126.269997,133.100006,125.059998,131.190002,10401500,117.659988
2010-05-03,129.389999,130.139999,116.00,122.099998,8620700,109.507462
2010-04-26,129.759995,132.00,128.710007,129.00,7075600,115.105843
2010-04-19,130.380005,132.279999,127.769997,129.990005,9269000,115.989212
